color,voltage,L,a,b
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,44.701,1.158,31.846
yellow_Black,45.0,46.074,-0.311,31.831
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.116,1.158,31.799
yellow_Black,45.0,45.665,-0.311,31.877
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,45.0,45.525,1.174,31.752
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,44.22,1.08,32.799
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,44.22,1.08,32.799
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,44.629,1.049,32.784
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.038,1.049,32.768
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.447,1.033,32.752
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,45.856,1.033,32.721
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,50.0,46.258,1.018,32.674
yellow_Black,55.0,48.167,-0.545,32.706
yellow_Black,55.0,47.758,-0.545,32.721
yellow_Black,55.0,47.758,-0.545,32.721
yellow_Black,55.0,47.362,-0.529,32.752
yellow_Black,55.0,46.959,-0.514,32.784
yellow_Black,55.0,48.57,-0.545,32.69
yellow_Black,55.0,48.167,-0.545,32.706
yellow_Black,55.0,47.758,-0.545,32.721
yellow_Black,55.0,47.362,-0.529,32.752
yellow_Black,55.0,46.959,-0.514,32.784
yellow_Black,55.0,47.758,-0.545,32.721
yellow_Black,55.0,47.362,-0.529,32.752
yellow_Black,55.0,46.959,-0.514,32.784
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.147,-0.514,32.862
yellow_Black,55.0,46.959,-0.514,32.784
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.147,-0.514,32.862
yellow_Black,55.0,46.147,-0.514,32.862
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.147,-0.514,32.862
yellow_Black,55.0,46.147,-0.514,32.862
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.55,-0.514,32.831
yellow_Black,55.0,46.959,-0.514,32.784
yellow_Black,55.0,44.908,-0.576,33.409
yellow_Black,55.0,46.135,-0.607,33.378
yellow_Black,55.0,47.752,-0.639,33.237
yellow_Black,55.0,46.947,-0.623,33.299
yellow_Black,55.0,45.317,-0.592,33.393
yellow_Black,55.0,44.908,-0.576,33.409
yellow_Black,55.0,46.135,-0.607,33.378
yellow_Black,55.0,47.752,-0.639,33.237
yellow_Black,55.0,46.947,-0.623,33.299
yellow_Black,55.0,44.908,-0.576,33.409
yellow_Black,55.0,45.726,-0.592,33.393
yellow_Black,55.0,46.538,-0.607,33.331
yellow_Black,55.0,47.752,-0.639,33.237
yellow_Black,55.0,46.947,-0.623,33.299
yellow_Black,55.0,44.908,-0.576,33.409
yellow_Black,55.0,46.135,-0.607,33.378
yellow_Black,55.0,46.538,-0.607,33.331
yellow_Black,55.0,47.752,-0.639,33.237
yellow_Black,55.0,46.947,-0.623,33.299
yellow_Black,55.0,44.908,-0.576,33.409
yellow_Black,60.0,46.709,0.299,33.565
yellow_Black,60.0,47.111,0.283,33.534
yellow_Black,60.0,47.111,0.283,33.534
